;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;species_copy;bird_type;family;scientific_name
95;347355;Influenza - Avian;H5N1 HPAI;-36.1314;-72.8051;Playa Loberia;Chile;Americas;2023-02-09;2023-03-03;Wild,Peruvian pelican (Pelecanus thagus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peruvian pelican (Pelecanus thagus),;Wild;NA;Pelecanus thagus
96;347353;Influenza - Avian;H5N1 HPAI;-32.1309;-71.531;Isla Locos;Chile;Americas;2023-02-09;2023-03-03;Wild,Peruvian pelican (Pelecanus thagus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peruvian pelican (Pelecanus thagus),;Wild;NA;Pelecanus thagus
97;347350;Influenza - Avian;H5N1 HPAI;-35.8121;-72.5757;Playa Pelluhue;Chile;Americas;2023-02-09;2023-03-03;Wild,Peruvian pelican (Pelecanus thagus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peruvian pelican (Pelecanus thagus),;Wild;NA;Pelecanus thagus
98;345353;Influenza - Avian;H5N1 HPAI;31.26047;-84.17984;Mitchell;United States of America;Americas;2023-02-08;2023-02-08;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
99;345354;Influenza - Avian;H5N1 HPAI;40.78445;-96.68726;Lancaster;United States of America;Americas;2023-02-08;2023-02-08;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
100;344486;Influenza - Avian;H5N1 HPAI;51.0189;3.998;Berlare;Belgium;Europe;2023-02-08;2023-02-09;Wild,Red junglefowl,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Red junglefowl,;Wild;NA;Red junglefowl
101;346691;Influenza - Avian;H5N1 HPAI;44.8195;10.88436;Carpi;Italy;Europe;2023-02-08;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
102;346690;Influenza - Avian;H5N1 HPAI;44.6457;10.84515;Modena;Italy;Europe;2023-02-08;2023-02-15;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Buzzard,;Wild;NA;NA
103;344752;Influenza - Avian;H5N1 HPAI;46.9324;26.3267;DOAMNA OANTU;Romania;Europe;2023-02-08;2023-02-16;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
104;345727;Influenza - Avian;H5N1 HPAI;51.089447;4.516059;Duffel;Belgium;Europe;2023-02-08;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
105;345719;Influenza - Avian;H5N1 HPAI;50.946961;5.116881;Halen;Belgium;Europe;2023-02-08;2023-02-17;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Greylag Goose:Anser anser(Anatidae),;Wild;Anatidae;Anser anser
106;345716;Influenza - Avian;H5N1 HPAI;51.110841;3.8681;Lochristi;Belgium;Europe;2023-02-08;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
107;345726;Influenza - Avian;H5N1 HPAI;51.101796;3.750349;Gent;Belgium;Europe;2023-02-08;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
108;345715;Influenza - Avian;H5N1 HPAI;50.577;3.9205;Lens;Belgium;Europe;2023-02-08;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
109;347198;Influenza - Avian;H5N1 HPAI;52.58;-3.31;Newtown, Powys;U.K. of Great Britain and Northern Ireland;Europe;2023-02-08;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
110;345574;Influenza - Avian;H5N1 HPAI;47.27321;-119.7096;Washington;United States of America;Americas;2023-02-08;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
111;346084;Influenza - Avian;H5N1 HPAI;1.34501;-77.3905;El Zanjón;Colombia;Americas;2023-02-08;2023-02-22;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
112;346522;Influenza - Avian;H5N1 HPAI;54.9017;10.0523;Ny PÃžl;Denmark;Europe;2023-02-08;2023-02-23;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;Wild;Anatidae;Branta leucopsis
113;345355;Influenza - Avian;H5N1 HPAI;40.43462;-80.00616;Allegheny;United States of America;Americas;2023-02-07;2023-02-07;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
114;344234;Influenza - Avian;H5N1 HPAI;50.16097;15.51782;rybnÃ­ky PÃ­sky;Czech Republic;Europe;2023-02-07;2023-02-08;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
115;346074;Influenza - Avian;H5N1 HPAI;47.392;8.521;ZÃŒrich;Switzerland;Europe;2023-02-07;2023-02-16;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
116;344873;Influenza - Avian;H5N1 HPAI;-1.390331;-78.595198;PUEBLO VIEJO;Ecuador;Americas;2023-02-07;2023-02-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
117;345721;Influenza - Avian;H5N1 HPAI;50.953338;5.446709;Genk;Belgium;Europe;2023-02-07;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
118;345722;Influenza - Avian;H5N1 HPAI;50.823891;5.190536;Sint-Truiden;Belgium;Europe;2023-02-07;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
119;345720;Influenza - Avian;H5N1 HPAI;51.149728;5.394336;Eksel;Belgium;Europe;2023-02-07;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
120;347195;Influenza - Avian;H5N1 HPAI;53.52;-2.49;Atherton, Greater Manchester ;U.K. of Great Britain and Northern Ireland;Europe;2023-02-07;2023-02-17;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;Wild;Falconidae;Peregrin falcon
121;346737;Influenza - Avian;H5N1 HPAI;27.949;-82.455;Hillsborough County;United States of America;Americas;2023-02-07;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
122;346739;Influenza - Avian;H5N1 HPAI;39.358;-93.497;Carroll County;United States of America;Americas;2023-02-07;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
123;346736;Influenza - Avian;H5N1 HPAI;46.222;-119.217;Benton County;United States of America;Americas;2023-02-07;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
124;345820;Influenza - Avian;H5N1 HPAI;51.132472;17.026817;WrocÅ‚aw     ;Poland;Europe;2023-02-07;2023-02-20;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
125;346676;Influenza - Avian;H5N1 HPAI;52.25;-8.6093;Kilcolman nature reserve;Ireland;Europe;2023-02-07;2023-02-22;Wild,Whooper Swan:Cygnus cygnus(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Whooper Swan:Cygnus cygnus(Anatidae),;Wild;Anatidae;Cygnus cygnus
126;346523;Influenza - Avian;H5N1 HPAI;55.7072;11.9692;GershÃžj;Denmark;Europe;2023-02-07;2023-02-23;Wild,Common Kestrel:Falco tinnunculus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Common Kestrel:Falco tinnunculus(Falconidae),;Wild;Falconidae;Falco tinnunculus
127;346728;Influenza - Avian;H5N1 HPAI;38.83;-104.826;El Paso County;United States of America;Americas;2023-02-07;2023-02-24;Wild,Bobcat (Lynx rufus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Bobcat (Lynx rufus),;Wild;NA;Lynx rufus
128;345357;Influenza - Avian;H5N1 HPAI;37.89105;-121.24793;San Joaquin;United States of America;Americas;2023-02-06;2023-02-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
129;345356;Influenza - Avian;H5N1 HPAI;39.01401;-120.74334;Placer;United States of America;Americas;2023-02-06;2023-02-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
130;345360;Influenza - Avian;H5N1 HPAI;39.13074;-105.79001;Park;United States of America;Americas;2023-02-06;2023-02-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
131;345358;Influenza - Avian;H5N1 HPAI;33.25966;-82.99881;Hancock;United States of America;Americas;2023-02-06;2023-02-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
132;345359;Influenza - Avian;H5N1 HPAI;44.41465;-69.78969;Kennebec;United States of America;Americas;2023-02-06;2023-02-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
133;344515;Influenza - Avian;H5N1 HPAI;53.927;10.309;Bad Segeberg ;Germany;Europe;2023-02-06;2023-02-09;Wild,Anatidae (incognita),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Anatidae (incognita),;Wild;Anatidae;NA
134;344507;Influenza - Avian;H5N1 HPAI;-36.4461;-72.8823;Playa Purema - ZBCS_52;Chile;Americas;2023-02-06;2023-02-10;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
135;345684;Influenza - Avian;H5N1 HPAI;50.1694;4.6869;Philippeville;Belgium;Europe;2023-02-06;2023-02-11;Wild,Red junglefowl,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Red junglefowl,;Wild;NA;Red junglefowl
136;345637;Influenza - Avian;H5N1 HPAI;19.27624;104.87862;Nghe An;Viet Nam;Asia;2023-02-06;2023-02-14;Domestic,Unspecified bird,;FAO officer;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
137;345710;Influenza - Avian;H5N1 HPAI;50.793068;4.269516;St Pieters Leeuw;Belgium;Europe;2023-02-06;2023-02-15;Wild,Canada Goose:Branta canadensis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Canada Goose:Branta canadensis(Anatidae),;Wild;Anatidae;Branta canadensis
138;345705;Influenza - Avian;H5N1 HPAI;50.847039;4.471601;Kraainem;Belgium;Europe;2023-02-06;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
139;346072;Influenza - Avian;H5N1 HPAI;47.5845;7.5876;Basel-Stadt;Germany;Europe;2023-02-06;2023-02-16;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
140;345730;Influenza - Avian;H5N1 HPAI;45.18;-74.05;Beauharnois-Salaberry Regional County Municipality (QC-IP29);Canada;Americas;2023-02-06;2023-02-16;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Duck,;Domestic;NA;NA
141;345729;Influenza - Avian;H5N1 HPAI;45.09;-74;Le Haut-Saint-Laurent Regional County Municipality (QC-IP30);Canada;Americas;2023-02-06;2023-02-16;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Duck,;Domestic;NA;NA
142;345724;Influenza - Avian;H5N1 HPAI;51.103184;3.618366;Lovendegem;Belgium;Europe;2023-02-06;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
143;345717;Influenza - Avian;H5N1 HPAI;51.004855;3.970054;Wichelen;Belgium;Europe;2023-02-06;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
144;345558;Influenza - Avian;H5N1 HPAI;32.58528;-89.70864;Mississippi;United States of America;Americas;2023-02-06;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
145;346524;Influenza - Avian;H5N1 HPAI;55.5894;10.2295;Jersore;Denmark;Europe;2023-02-06;2023-02-23;Wild,Whooper Swan:Cygnus cygnus(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Whooper Swan:Cygnus cygnus(Anatidae),;Wild;Anatidae;Cygnus cygnus
146;346743;Influenza - Avian;H5N1 HPAI;41.747;-77.302;Tioga County;United States of America;Americas;2023-02-06;2023-02-24;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
147;347357;Influenza - Avian;H5N1 HPAI;-36.5244;-72.9322;Playa Coliumo;Chile;Americas;2023-02-06;2023-03-03;Wild,Peruvian pelican (Pelecanus thagus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peruvian pelican (Pelecanus thagus),;Wild;NA;Pelecanus thagus
148;344557;Influenza - Avian;H5N1 HPAI;32.737;-89.534;Leake County;United States of America;Americas;2023-02-05;2023-02-10;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Chicken,;Domestic;NA;NA
149;345703;Influenza - Avian;H5N1 HPAI;51.098;5.818;Maaseik;Belgium;Europe;2023-02-05;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
150;345706;Influenza - Avian;H5N1 HPAI;51.039574;4.148232;Baasrode;Belgium;Europe;2023-02-05;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
151;345712;Influenza - Avian;H5N1 HPAI;51.261609;4.36986;Antwerpen;Belgium;Europe;2023-02-05;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
152;345725;Influenza - Avian;H5N1 HPAI;51.047583;3.720931;Gent;Belgium;Europe;2023-02-05;2023-02-17;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
153;347240;Influenza - Avian;H5N1 HPAI;56.49691;-6.93956;Ruaig, Argyll and Bute ;U.K. of Great Britain and Northern Ireland;Europe;2023-02-05;2023-02-17;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;Wild;Anatidae;Branta leucopsis
154;346729;Influenza - Avian;H5N1 HPAI;40.04;-76.306;Lancaster County;United States of America;Americas;2023-02-05;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
155;345817;Influenza - Avian;H5N1 HPAI;27.793028;85.276457;Kakani Rural Municipality-1, Nuwakot;Nepal;Asia;2023-02-05;2023-02-20;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
156;346526;Influenza - Avian;H5N1 HPAI;55.2056;10.8101;TeglgÃ¥rdshuse;Denmark;Europe;2023-02-05;2023-02-23;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Buzzard,;Wild;NA;NA
157;345711;Influenza - Avian;H5N1 HPAI;50.778146;4.897317;Hoegaarden;Belgium;Europe;2023-02-04;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
158;345707;Influenza - Avian;H5N1 HPAI;51.064853;4.662754;Putte;Belgium;Europe;2023-02-04;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
159;345713;Influenza - Avian;H5N1 HPAI;51.217174;4.605206;Oelegem;Belgium;Europe;2023-02-04;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
160;347197;Influenza - Avian;H5N1 HPAI;54.57;-2.42;Appleby-in-Westmorland, Eden;U.K. of Great Britain and Northern Ireland;Europe;2023-02-04;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
161;346527;Influenza - Avian;H5N1 HPAI;57.047;10.3666;Hou;Denmark;Europe;2023-02-04;2023-02-23;Wild,Pink-footed Goose (Anser brachyrhynchus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pink-footed Goose (Anser brachyrhynchus),;Wild;NA;Anser brachyrhynchus
162;346525;Influenza - Avian;H5N1 HPAI;55.2002;11.7612;NÃŠstved;Denmark;Europe;2023-02-04;2023-02-23;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;Wild;Anatidae;Branta leucopsis
163;346733;Influenza - Avian;H5N1 HPAI;42.25;-73.79;Columbia County;United States of America;Americas;2023-02-04;2023-02-24;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
164;344235;Influenza - Avian;H5N1 HPAI;50.18058;14.52182;HovorÄ ovice;Czech Republic;Europe;2023-02-03;2023-02-08;Wild,Mallard:Anas platyrhynchos(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mallard:Anas platyrhynchos(Anatidae),;Wild;Anatidae;Anas platyrhynchos
165;346067;Influenza - Avian;H5N1 HPAI;47.6369;8.6944;Zurich;Switzerland;Europe;2023-02-03;2023-02-10;Wild,Black Swan:Cygnus atratus(Anatidae),Wild,Anatidae (incognita),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black Swan:Cygnus atratus(Anatidae),Wild,Anatidae (incognita),;Wild;Anatidae;Cygnus atratus
166;345682;Influenza - Avian;H5N1 HPAI;51.13256;4.571433;Lier;Belgium;Europe;2023-02-03;2023-02-11;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
167;345708;Influenza - Avian;H5N1 HPAI;50.81993;3.333831;Zwevegem;Belgium;Europe;2023-02-03;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
168;345704;Influenza - Avian;H5N1 HPAI;50.793246;4.26871;St Pieters Leeuw;Belgium;Europe;2023-02-03;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
169;346680;Influenza - Avian;H5N1 HPAI;45.414634;10.992862;Verona;Italy;Europe;2023-02-03;2023-02-15;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
170;344870;Influenza - Avian;H5N1 HPAI;-0.855432;-78.622521;LAIGUA DE BELLAVISTA;Ecuador;Americas;2023-02-03;2023-02-16;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Duck,;Domestic;NA;NA
171;346730;Influenza - Avian;H5N1 HPAI;39.459;-98.109;Mitchell County;United States of America;Americas;2023-02-03;2023-02-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
172;345818;Influenza - Avian;H5N1 HPAI;27.679057;85.446299;Changunarayan Municipality-7, Bhaktapur;Nepal;Asia;2023-02-03;2023-02-20;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
173;345816;Influenza - Avian;H5N1 HPAI;27.668726;85.267567;Kirtipur Municipality-4, Pragatinagar;Nepal;Asia;2023-02-03;2023-02-20;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
174;345541;Influenza - Avian;H5N1 HPAI;38.99724;-105.54936;Colorado;United States of America;Americas;2023-02-03;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
175;345555;Influenza - Avian;H5N1 HPAI;42.19063;-72.09749;Massachusetts;United States of America;Americas;2023-02-03;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
176;345556;Influenza - Avian;H5N1 HPAI;43.74267;-85.20737;Michigan;United States of America;Americas;2023-02-03;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
177;347356;Influenza - Avian;H5N1 HPAI;-36.807;-73.1288;SPU Puente Industrial Hualpen;Chile;Americas;2023-02-03;2023-03-03;Wild,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
178;344238;Influenza - Avian;H5N1 HPAI;47.48167;19.317178;Budapest;Hungary;Europe;2023-02-02;2023-02-08;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Buzzard,;Wild;NA;NA
179;344531;Influenza - Avian;H5N1 HPAI;46.0571;14.4673;Ljubljana;Slovenia;Europe;2023-02-02;2023-02-09;Wild,Black Swan:Cygnus atratus(Anatidae),Wild,Grey Heron:Ardea cinerea(Ardeidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black Swan:Cygnus atratus(Anatidae),Wild,Grey Heron:Ardea cinerea(Ardeidae),;Wild;Anatidae;Cygnus atratus
180;344530;Influenza - Avian;H5N1 HPAI;45.976;14.455;Ig;Slovenia;Europe;2023-02-02;2023-02-09;Wild,Eurasian Eagle-Owl:Bubo bubo(Strigidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Eurasian Eagle-Owl:Bubo bubo(Strigidae),;Wild;Strigidae;Bubo bubo
181;344538;Influenza - Avian;H5N1 HPAI;52.57;-3.29;Newtown, Powys;U.K. of Great Britain and Northern Ireland;Europe;2023-02-02;2023-02-10;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
182;344529;Influenza - Avian;H5N1 HPAI;45.735558;25.45778;CODLEA;Romania;Europe;2023-02-02;2023-02-10;Wild,Mallard:Anas platyrhynchos(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mallard:Anas platyrhynchos(Anatidae),;Wild;Anatidae;Anas platyrhynchos
